"Assets > Saraswat Co-op. Bank - 152200100051919 ( 101001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
EE-2025-0000182,408006,Conveyance Charges,Unassigned,13-12-2025,Cash paid for travel to khandivali related to B-403 postage work,NA,, Cash in hand ,102001,,247,
EE-2025-0000184,408006,Conveyance Charges,Unassigned,13-12-2025,Cash paid for travelling to post office for b-403 letter,NA,, Cash in hand ,102001,,104,
EE-2025-0000186,408006,Conveyance Charges,Unassigned,15-12-2025,Cash paid for travel fees to visit society for legal information,NA,, Cash in hand ,102001,,200,
EE-2025-0000188,408003,Printing & Stationary,Unassigned,18-12-2025,Cash paid for printout for mom,NA,, Cash in hand ,102001,,44,
EE-2025-0000190,408006,Conveyance Charges,Unassigned,06-01-2026,Cash paid for travel to registrar office for election work,NA,, Cash in hand ,102001,,300,
EE-2025-0000192,404001,Water Expenses,BMC,02-03-2026,Being water charges paid,N.A.,, Cash in hand ,102001,,1469,
EE-2025-0000194,408011,Bank Charges,BMC,02-03-2026,Being chq bounce chgs paid - BMC,N.A.,, Cash in hand ,102001,,240,
BE-2025-0000004,0,Bank Transfer,,30-03-2026,Being cash withdrawn,213258,, Cash in hand ,102001,2000.00,,
EE-2025-0000253,407006,Office Expenses,Unassigned,31-03-2026,Being water purchased for Aakar Builder meeting,N.A.,, Cash in hand ,102001,,250,
EE-2025-0000255,408003,Printing & Stationary,Unassigned,31-03-2026,Being printouts made for B 403 case,N.A.,, Cash in hand ,102001,,36,
EE-2025-0000257,408003,Printing & Stationary,Unassigned,31-03-2026,Being printouts made for voter list and circular,N.A.,, Cash in hand ,102001,,45,
EE-2025-0000259,408006,Conveyance Charges,Unassigned,31-03-2026,Being amt paid to visit Aakar Builder s office  Goregaon - to and fro,N.A.,, Cash in hand ,102001,,500,
EE-2025-0000261,408006,Conveyance Charges,Unassigned,31-03-2026,Being amt paid to go twice to BMC for payment,N.A.,, Cash in hand ,102001,,104,
EE-2025-0000263,408006,Conveyance Charges,Unassigned,31-03-2026,Being amt paid to go to BMC office to pay water bills,N.A.,, Cash in hand ,102001,,54,
EE-2025-0000265,408005,Meeting Expenses,Unassigned,31-03-2026,Being amt paid for joint meeting with Victor and Sairam societies at Al Kitchen,N.A.,, Cash in hand ,102001,,970,

"Balance : 950(Debit)","","","","","","","","","","26056","25106",

"Assets > Mumbai District Central Co-op. Bank ( 102002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Mumbai District Central Co-op. Bank ","102002","2777.86","",
JE-2025-0000166,102002,Mumbai District Central Co-op. Bank,,30-06-2025,Being INT POSTED 01 Apr 2025 to 29 Jun 2025,,, Mumbai District Central Co-op. Bank ,102002,22.00,,
JE-2025-0000167,102002,Mumbai District Central Co-op. Bank,,30-09-2025,Being INT POSTED 30 Jun 2025 to 30 Sep 2025,,, Mumbai District Central Co-op. Bank ,102002,21.00,,
JE-2025-0000168,102002,Mumbai District Central Co-op. Bank,,30-12-2025,Being INT POSTED 01 Oct 2025 to 29 Dec 2025,,, Mumbai District Central Co-op. Bank ,102002,21.00,,
JE-2025-0000169,102002,Mumbai District Central Co-op. Bank,,31-03-2026,Being INT POSTED 30 Dec 2025 to 31 Mar 2026,,, Mumbai District Central Co-op. Bank ,102002,21.00,,

"Balance : 2862.86(Debit)","","","","","","","","","","2862.86","0",

"Assets > Bank of Baroda ( 102003 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Bank of Baroda ","102003","3441.85","",
EE-2025-0000006,408011,Bank Charges,Unassigned,03-04-2025,Being balance certificates charges for FY 24-25,NA,, Bank of Baroda ,102003,,147.5,
JE-2025-0000170,102003,Bank of Baroda,,01-05-2025,Being Int recd on Saving Account 01.05.2025,,, Bank of Baroda ,102003,23.00,,
JE-2025-0000171,102003,Bank of Baroda,,02-08-2025,Being Int recd on Saving Account 02.08.2025,,, Bank of Baroda ,102003,22.00,,
JE-2025-0000172,102003,Bank of Baroda,,01-11-2025,Being int on saving account,,, Bank of Baroda ,102003,21.00,,
JE-2025-0000173,102003,Bank of Baroda,,01-02-2026,Being int on saving account,,, Bank of Baroda ,102003,21.00,,

"Balance : 3381.35(Debit)","","","","","","","","","","3528.85","147.5",

"Assets > TDS - Receivables ( 109004 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TDS - Receivables ","109004","6995","",
JE-2025-0000114,109004,TDS Receivable,,24-05-2025,Being FD TD1001101183 renewed and remade SCB - CAF,,, TDS - Receivables ,109004,116.00,,
JE-2025-0000116,109004,TDS Receivable,,08-06-2025,Being FD TD1001116944 renewed and remade SCB - SF,,, TDS - Receivables ,109004,9.00,,
JE-2025-0000015,109004,TDS Receivable,,17-06-2025,Being FD  TD1001126438 redeemed and recd in bank - PF SCB,,, TDS - Receivables ,109004,16.00,,
JE-2025-0000016,109004,TDS Receivable,,18-06-2025,Being FD   TD1001126443 redeemed and recd in bank - LF SCB,,, TDS - Receivables ,109004,14.00,,
JE-2025-0000106,109004,TDS Receivable,,18-06-2025,Being FD   TD1000290759 02 redeemed on maturity - LF,,, TDS - Receivables ,109004,220.00,,
JE-2025-0000017,109004,TDS Receivable,,19-06-2025,Being FD   TD1001126336 redeemed and received in bank - SF SCB,,, TDS - Receivables ,109004,15.00,,
JE-2025-0000018,109004,TDS Receivable,,19-06-2025,Being FD TD1001126341 redeemed and received in bank - PF SCB,,, TDS - Receivables ,109004,41.00,,
JE-2025-0000019,109004,TDS Receivable,,19-06-2025,Being FD   TD1001126389 redeemed and recieved in bank - LF SCB,,, TDS - Receivables ,109004,37.00,,
JE-2025-0000118,109004,TDS Receivable,,19-06-2025,Being FD TD1001126321 renewed and remade SCB - RDF,,, TDS - Receivables ,109004,149.00,,
JE-2025-0000120,109004,TDS Receivable,,19-06-2025,Being FD TD1001126346 renewed and remade SCB - ETF,,, TDS - Receivables ,109004,7.00,,
JE-2025-0000122,109004,TDS Receivable,,19-06-2025,Being FD TD1001126359 renewed and remade SCB - GF,,, TDS - Receivables ,109004,48.00,,
JE-2025-0000021,109004,TDS Receivable,,20-06-2025,Being FD   TD0000415625 01 redemeed and renewed in bank - SF SCB,,, TDS - Receivables ,109004,10.00,,
JE-2025-0000146,109004,TDS Receivable,,20-06-2025,Being FD TD0000415622 01 redeemed & recd in bank SF SCB,,, TDS - Receivables ,109004,17.00,,
JE-2025-0000143,109004,TDS Receivable,,30-06-2025,Being int recd on FD   TD0000400904 - SC SCB,,, TDS - Receivables ,109004,15.00,,
JE-2025-0000147,109004,TDS Receivable,,30-06-2025,Being int recd on FD TD1000225977 SC SCB,,, TDS - Receivables ,109004,16.00,,
JE-2025-0000151,109004,TDS Receivable,,30-06-2025,Being int recd on FD TD1000295859 LL SCB,,, TDS - Receivables ,109004,15.00,,
JE-2025-0000155,109004,TDS Receivable,,30-06-2025,Being int recd on Fd TD1000346250 LL SCB,,, TDS - Receivables ,109004,7.00,,
JE-2025-0000159,109004,TDS Receivable,,30-06-2025,Being int recd on FD  TD1000717591 - LL SCB,,, TDS - Receivables ,109004,11.00,,
JE-2025-0000104,109004,TDS Receivable,,18-09-2025,Being FD 415677 renewed and remade SCB - SF,,, TDS - Receivables ,109004,27.00,,
JE-2025-0000145,109004,TDS Receivable,,30-09-2025,Being int recd on Fd TD0000400904 SC SCB,,, TDS - Receivables ,109004,16.00,,
JE-2025-0000148,109004,TDS Receivable,,30-09-2025,Being int recd on FD TD1000225977 SC SCB,,, TDS - Receivables ,109004,15.00,,
JE-2025-0000154,109004,TDS Receivable,,30-09-2025,Being int recd on FD TD1000295859 LL SCB,,, TDS - Receivables ,109004,14.00,,
JE-2025-0000158,109004,TDS Receivable,,30-09-2025,Being int recd on Fd TD1000346250 LL SCB,,, TDS - Receivables ,109004,7.00,,
JE-2025-0000160,109004,TDS Receivable,,30-09-2025,Being int recd on FD  TD1000717591 - LL SCB,,, TDS - Receivables ,109004,11.00,,
JE-2025-0000103,109004,TDS Receivable,,30-10-2025,Being FD 415675 renewed and remade SCB - CAF,,, TDS - Receivables ,109004,228.00,,
JE-2025-0000009,109004,TDS Receivable,,31-12-2025,Being int recd on fixed deposit TD0000400904 SC SCB,,, TDS - Receivables ,109004,16.00,,
JE-2025-0000150,109004,TDS Receivable,,31-12-2025,Being int recd on FD TD1000225977 SC SCB,,, TDS - Receivables ,109004,16.00,,
JE-2025-0000153,109004,TDS Receivable,,31-12-2025,Being int recd on FD TD1000295859 LL SCB,,, TDS - Receivables ,109004,14.00,,
JE-2025-0000157,109004,TDS Receivable,,31-12-2025,Being int recd on Fd TD1000346250 LL SCB,,, TDS - Receivables ,109004,7.00,,
JE-2025-0000161,109004,TDS Receivable,,31-12-2025,Being int recd on FD  TD1000717591 - LL SCB,,, TDS - Receivables ,109004,12.00,,
JE-2025-0000034,109004,TDS Receivable,,23-03-2026,Being FD   TD 1000772659 redeemed on maturity - LL SCB,,, TDS - Receivables ,109004,11.00,,
JE-2025-0000036,109004,TDS Receivable,,23-03-2026,Being FD  TD1000717527 redeemed and recd in bank - PF SCB,,, TDS - Receivables ,109004,190.00,,
JE-2025-0000041,109004,TDS Receivable,,23-03-2026,Being FD   TD1001840779 redeemed and recd in bank - SF SCB,,, TDS - Receivables ,109004,24.00,,
JE-2025-0000102,109004,TDS Receivable,,23-03-2026,Being FD 415611 renewed and remade SCB - SF,,, TDS - Receivables ,109004,78.00,,
JE-2025-0000107,109004,TDS Receivable,,23-03-2026,Being FD   TD1000717518 redeemed and recd in bank - SF SCB,,, TDS - Receivables ,109004,64.00,,
JE-2025-0000108,109004,TDS Receivable,,23-03-2026,Being FD 721221 renewed and recd SCB - PF,,, TDS - Receivables ,109004,152.00,,
JE-2025-0000109,109004,TDS Receivable,,23-03-2026,Being FD   TD1000721256 redeemed and recd in bank - SF SCB,,, TDS - Receivables ,109004,27.00,,
JE-2025-0000111,109004,TDS Receivable,,23-03-2026,Being FD   TD1000772667 redeemed and recd in bank - SF SCB,,, TDS - Receivables ,109004,51.00,,
JE-2025-0000181,109004,TDS Receivable,,31-03-2026,Being income tax refund rec fy 24-25,,, TDS - Receivables ,109004,,6995.00,
JE-2025-0000070,109004,TDS Receivable,,31-03-2026,Int. Accrued on FD TD1000182883-SF,,, TDS - Receivables ,109004,96.00,,
JE-2025-0000072,109004,TDS Receivable,,31-03-2026,Int. Accrued on FD TD0000415687 SF,,, TDS - Receivables ,109004,56.00,,
JE-2025-0000073,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD0000415693 SF,,, TDS - Receivables ,109004,55.00,,
JE-2025-0000075,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD0000415655 SF,,, TDS - Receivables ,109004,27.00,,
JE-2025-0000077,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD1000106181 SF,,, TDS - Receivables ,109004,45.00,,
JE-2025-0000084,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD0000415696 PF,,, TDS - Receivables ,109004,167.00,,
JE-2025-0000085,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD0000415681 PF,,, TDS - Receivables ,109004,79.00,,
JE-2025-0000087,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD1000106202 PF,,, TDS - Receivables ,109004,137.00,,
JE-2025-0000089,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD1000106230 CAF,,, TDS - Receivables ,109004,282.00,,
JE-2025-0000091,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD0000415675 03 CAF,,, TDS - Receivables ,109004,165.00,,
JE-2025-0000092,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD0000415698 CAF,,, TDS - Receivables ,109004,68.00,,
JE-2025-0000093,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD1000182911 CAF,,, TDS - Receivables ,109004,207.00,,
JE-2025-0000094,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD1000106216 LF,,, TDS - Receivables ,109004,121.00,,
JE-2025-0000096,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD1000717533 LF,,, TDS - Receivables ,109004,189.00,,
JE-2025-0000100,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD1000717573 RDF,,, TDS - Receivables ,109004,377.00,,
JE-2025-0000101,109004,TDS Receivable,,31-03-2026,Int Accrued on FD TD1000717580 ETF,,, TDS - Receivables ,109004,206.00,,
JE-2025-0000105,109004,TDS Receivable,,31-03-2026,Being int accu on FD 415690 - SF - SCB,,, TDS - Receivables ,109004,143.00,,
JE-2025-0000113,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1000784123 - GF - SCB,,, TDS - Receivables ,109004,571.00,,
JE-2025-0000119,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001126321 - RDF - SCB,,, TDS - Receivables ,109004,547.00,,
JE-2025-0000121,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001126346 - ETF SCB,,, TDS - Receivables ,109004,27.00,,
JE-2025-0000123,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001583325 - SF - SCB,,, TDS - Receivables ,109004,68.00,,
JE-2025-0000124,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001583354 - PF - SCB,,, TDS - Receivables ,109004,214.00,,
JE-2025-0000125,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001583365 - ETF - SCB,,, TDS - Receivables ,109004,35.00,,
JE-2025-0000126,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001583375 - GF - SCB,,, TDS - Receivables ,109004,20.00,,
JE-2025-0000127,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001583745 - SF - SCB,,, TDS - Receivables ,109004,204.00,,
JE-2025-0000128,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001583749 - SF - SCB,,, TDS - Receivables ,109004,89.00,,
JE-2025-0000129,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001583757 - SF - SCB,,, TDS - Receivables ,109004,24.00,,
JE-2025-0000130,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001583788 - PC - SCB,,, TDS - Receivables ,109004,80.00,,
JE-2025-0000131,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001713033 - SF - SCB,,, TDS - Receivables ,109004,178.00,,
JE-2025-0000132,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001713080 - LF - SCB,,, TDS - Receivables ,109004,1002.00,,
JE-2025-0000133,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001713087   - RTF - SCB,,, TDS - Receivables ,109004,298.00,,
JE-2025-0000134,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001713094   - GF - SCB,,, TDS - Receivables ,109004,57.00,,
JE-2025-0000135,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001713102  - GF - SCB,,, TDS - Receivables ,109004,296.00,,
JE-2025-0000136,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1002072829 - SF - SCB,,, TDS - Receivables ,109004,5.00,,
JE-2025-0000137,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001713045 - RMF - SCB,,, TDS - Receivables ,109004,198.00,,
JE-2025-0000138,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1002072996   - RMF - SCB,,, TDS - Receivables ,109004,7.00,,
JE-2025-0000139,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1002073005  - GF - SCB,,, TDS - Receivables ,109004,3.00,,
JE-2025-0000140,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1002073016  - LF - SCB,,, TDS - Receivables ,109004,2.00,,
JE-2025-0000141,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1002073025 - ETF - SCB,,, TDS - Receivables ,109004,1.00,,
JE-2025-0000144,109004,TDS Receivable,,31-03-2026,Being interest on sweep  TD0000400904 SCB,,, TDS - Receivables ,109004,16.00,,
JE-2025-0000149,109004,TDS Receivable,,31-03-2026,Being int recd on FD TD1000225977 SC SCB,,, TDS - Receivables ,109004,16.00,,
JE-2025-0000152,109004,TDS Receivable,,31-03-2026,Being int recd on FD TD1000295859 LL SCB,,, TDS - Receivables ,109004,14.00,,
JE-2025-0000156,109004,TDS Receivable,,31-03-2026,Being int recd on Fd TD1000346250 LL SCB,,, TDS - Receivables ,109004,7.00,,
JE-2025-0000162,109004,TDS Receivable,,31-03-2026,Being int recd on FD  TD1000717591 - LL SCB,,, TDS - Receivables ,109004,11.00,,
JE-2025-0000163,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001126359 - GF - SCB,,, TDS - Receivables ,109004,174.00,,
JE-2025-0000165,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001101183- CAF - SCB,,, TDS - Receivables ,109004,270.00,,

"Balance : 8597(Debit)","","","","","","","","","","15592","6995",

"Assets > Advance Payment to Vendors ( 109001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Advance Payment to Vendors ","109001","","",
EE-2025-0000026,109001,Advance Payment to Vendors,Sweeper,22-06-2025,Being Loan given to Amudha Vijay Harigen,187361,, Advance Payment to Vendors ,109001,5000,,
EE-2025-0000040,109001,Advance Payment to Vendors,Sweeper,30-06-2025,Being Advance payment allocated   Allocated by Rushikesh  Badavate from Advance Payment Voucher No 1754  and to Voucher 1761,,, Advance Payment to Vendors ,109001,,2000,
EE-2025-0000048,109001,Advance Payment to Vendors,Sweeper,30-07-2025,Being Adavance Payment Allocated   Allocated by Rushikesh  Badavate from Advance Payment Voucher No 1754  and to Voucher 1765,,, Advance Payment to Vendors ,109001,,2000,
EE-2025-0000056,109001,Advance Payment to Vendors,Sweeper,31-08-2025,Being Adavance Payment Allocated   Allocated by Rushikesh  Badavate from Advance Payment Voucher No 1754  and to Voucher 1769,,, Advance Payment to Vendors ,109001,,1000,

"","","","","","","","","","","5000","5000",

"Assets > Water Pump Account ( 104002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Water Pump Account ","104002","2549","",
JE-2025-0000064,104002,Water Pump Account,,31-03-2026,Being Depreciation charged  for the year 2025-2026,,, Water Pump Account ,104002,,382.00,

"Balance : 2167(Debit)","","","","","","","","","","2549","382",

"Assets > Share with MDCC Bank ( 105001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Share with MDCC Bank ","105001","1000","",

"Balance : 1000(Debit)","","","","","","","","","","1000","0",

"Assets > Land ( 108001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Land ","108001","45000","",

"Balance : 45000(Debit)","","","","","","","","","","45000","0",

"Assets > Building ( 108002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Building ","108002","2182750","",

"Balance : 2182750(Debit)","","","","","","","","","","2182750","0",

"Assets > Office Premises ( 108003 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Office Premises ","108003","33797","",

"Balance : 33797(Debit)","","","","","","","","","","33797","0",

"Assets > Furniture  and  Fixture ( 108004 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Furniture  and  Fixture ","108004","2739","",
JE-2025-0000064,108004,Furniture  and  Fixture,,31-03-2026,Being Depreciation charged  for the year 2025-2026,,, Furniture  and  Fixture ,108004,,274.00,

"Balance : 2465(Debit)","","","","","","","","","","2739","274",

"Assets > CCTV ( 108005 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," CCTV ","108005","20175","",
JE-2025-0000064,108005,CCTV,,31-03-2026,Being Depreciation charged  for the year 2025-2026,,, CCTV ,108005,,3026.00,

"Balance : 17149(Debit)","","","","","","","","","","20175","3026",

"Assets > Accrued Interest - PC ( 109007 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - PC ","109007","3647","",
JE-2025-0000033,109007,Accrued Interest - PC,,27-11-2025,Being FD   6605300016121 02 renewed on maturity n new FD   6605300016121 03 made - PC MDCC,,, Accrued Interest - PC ,109007,,3640.00,
JE-2025-0000130,109007,Accrued Interest - PC,,31-03-2026,Being int accu on FD TD1001583788 - PC - SCB,,, Accrued Interest - PC ,109007,719.00,,
JE-2025-0000186,109007,Accrued Interest - PC,,31-03-2026,Being int accu on FD 6605300016121- PC - MDCC,,, Accrued Interest - PC ,109007,3466.00,,

"Balance : 4192(Debit)","","","","","","","","","","7832","3640",

"Assets > Deposit with BMC ( 109048 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Deposit with BMC ","109048","33319","",

"Balance : 33319(Debit)","","","","","","","","","","33319","0",

"Assets > Deposit with TATA Power ( 109049 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Deposit with TATA Power ","109049","4430","",

"Balance : 4430(Debit)","","","","","","","","","","4430","0",

"Assets > Prepaid Insurance Charges ( 109050 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Prepaid Insurance Charges ","109050","7269","",
JE-2025-0000066,109050,Prepaid Insurance Charges,,07-03-2026,Last year prepaid reversed,,, Prepaid Insurance Charges ,109050,,7269.00,
JE-2025-0000067,109050,Prepaid Insurance Charges,,31-03-2026,Prepaid Insurance from 01 04 2026 to 07 03 2027,,, Prepaid Insurance Charges ,109050,7269.00,,

"Balance : 7269(Debit)","","","","","","","","","","14538","7269",

"Assets > Prepaid Pest Control Charges ( 109051 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Prepaid Pest Control Charges ","109051","9802","",
JE-2025-0000069,109051,Prepaid Pest Control Charges,,30-03-2026,Prepaid pest control adjusted for the period from 01 04 2025 to 31 03 2026,,, Prepaid Pest Control Charges ,109051,,4999.00,
JE-2025-0000068,109051,Prepaid Pest Control Charges,,31-03-2026,Last year prepaid reversed,,, Prepaid Pest Control Charges ,109051,,1471.00,

"Balance : 3332(Debit)","","","","","","","","","","9802","6470",

"Assets > Accrued Interest - SF ( 109199 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - SF ","109199","9154","",
JE-2025-0000110,109199,Accrued Interest - SF,,29-04-2025,Being FD 772667 renewed and remade SCB - SF,,, Accrued Interest - SF ,109199,,1121.00,
JE-2025-0000116,109199,Accrued Interest - SF,,08-06-2025,Being FD TD1001116944 renewed and remade SCB - SF,,, Accrued Interest - SF ,109199,,483.00,
JE-2025-0000017,109199,Accrued Interest - SF,,19-06-2025,Being FD   TD1001126336 redeemed and received in bank - SF SCB,,, Accrued Interest - SF ,109199,,612.00,
JE-2025-0000021,109199,Accrued Interest - SF,,20-06-2025,Being FD   TD0000415625 01 redemeed and renewed in bank - SF SCB,,, Accrued Interest - SF ,109199,,405.00,
JE-2025-0000146,109199,Accrued Interest - SF,,20-06-2025,Being FD TD0000415622 01 redeemed & recd in bank SF SCB,,, Accrued Interest - SF ,109199,,665.00,
JE-2025-0000104,109199,Accrued Interest - SF,,18-09-2025,Being FD 415677 renewed and remade SCB - SF,,, Accrued Interest - SF ,109199,,778.00,
JE-2025-0000102,109199,Accrued Interest - SF,,23-03-2026,Being FD 415611 renewed and remade SCB - SF,,, Accrued Interest - SF ,109199,,1353.00,
JE-2025-0000107,109199,Accrued Interest - SF,,23-03-2026,Being FD   TD1000717518 redeemed and recd in bank - SF SCB,,, Accrued Interest - SF ,109199,,1079.00,
JE-2025-0000109,109199,Accrued Interest - SF,,23-03-2026,Being FD   TD1000721256 redeemed and recd in bank - SF SCB,,, Accrued Interest - SF ,109199,,427.00,
JE-2025-0000070,109199,Accrued Interest - SF,,31-03-2026,Int. Accrued on FD TD1000182883-SF,,, Accrued Interest - SF ,109199,869.00,,
JE-2025-0000072,109199,Accrued Interest - SF,,31-03-2026,Int. Accrued on FD TD0000415687 SF,,, Accrued Interest - SF ,109199,500.00,,
JE-2025-0000073,109199,Accrued Interest - SF,,31-03-2026,Int Accrued on FD TD0000415693 SF,,, Accrued Interest - SF ,109199,493.00,,
JE-2025-0000075,109199,Accrued Interest - SF,,31-03-2026,Int Accrued on FD TD0000415655 SF,,, Accrued Interest - SF ,109199,255.00,,
JE-2025-0000077,109199,Accrued Interest - SF,,31-03-2026,Int Accrued on FD TD1000106181 SF,,, Accrued Interest - SF ,109199,405.00,,
JE-2025-0000079,109199,Accrued Interest - SF,,31-03-2026,Accrued Int on FD TD0000415677-03 SF,,, Accrued Interest - SF ,109199,4.00,,
JE-2025-0000105,109199,Accrued Interest - SF,,31-03-2026,Being int accu on FD 415690 - SF - SCB,,, Accrued Interest - SF ,109199,1307.00,,
JE-2025-0000123,109199,Accrued Interest - SF,,31-03-2026,Being int accu on FD TD1001583325 - SF - SCB,,, Accrued Interest - SF ,109199,616.00,,
JE-2025-0000127,109199,Accrued Interest - SF,,31-03-2026,Being int accu on FD TD1001583745 - SF - SCB,,, Accrued Interest - SF ,109199,1843.00,,
JE-2025-0000128,109199,Accrued Interest - SF,,31-03-2026,Being int accu on FD TD1001583749 - SF - SCB,,, Accrued Interest - SF ,109199,796.00,,
JE-2025-0000129,109199,Accrued Interest - SF,,31-03-2026,Being int accu on FD TD1001583757 - SF - SCB,,, Accrued Interest - SF ,109199,233.00,,
JE-2025-0000131,109199,Accrued Interest - SF,,31-03-2026,Being int accu on FD TD1001713033 - SF - SCB,,, Accrued Interest - SF ,109199,1603.00,,
JE-2025-0000136,109199,Accrued Interest - SF,,31-03-2026,Being int accu on FD TD1002072829 - SF - SCB,,, Accrued Interest - SF ,109199,44.00,,

"Balance : 11199(Debit)","","","","","","","","","","18122","6923",

"Assets > Accrued Interest - GF ( 109200 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - GF ","109200","17137","",
